id,name,position,team,conference,gs,rp,ip,cg,sho,win,save,era,k_allowed,whip,qs,loss,hold,bf,er,hit_allowed,single_allowed,double_allowed,triple_allowed,homerun_allowed,out_allowed,bb_allowed,hbp_allowed,k9_allowed,kbb_allowed,gp,k_per_9,k_per_bb,fpts,ppg,pa,ab,k,bb,hbp,ibb,single,double,triple,homerun,avg,obp,slg,ops,woba,sh,sf,run,rbi,sb,cs,hit,tb,bb_per_k,sold,points_rank,summarized_pos_cut_rank,vdp_score,vdp_rank,vdp_score_norm_initial,value
12823,Alec Marsh,SP,KC,AL,15.9849904752488,14.0315,107.653852237212,0.045430649734629,0.0257741209387072,5.7826637346617,0.0,4.54115497427944,112.207197555148,1.36990718299807,4.76133074803363,7.1876039576404,0.646363765144547,477.752666666667,54.319202954151,106.02227996929,67.2267873084772,21.5614676957252,2.04879076388859,15.1852342011988,322.96155671163604,41.4535054878795,7.31532449786109,9.38066550346127,2.70682047837802,15.9849904752488,9.380665503461273,2.7068204783780234,213.75054530928273,13.37195324828342,,,,,,,,,,,,,,,,,,,,,,,,,0.646363765144547,132.0,105.0,-2.3380866761470087,129.0,-0.7144926287115483,-2.9
12988,Jordan Montgomery,RP,AZ,NL,14.6135,20.9435,94.837459762805,0.093201935172937,0.0529486071032454,6.22581855291592,0.0,4.46024418007947,82.2268041125283,1.36964610551373,5.71403759522734,6.68734526831846,0.639911949898879,419.931666666667,46.9998031067303,98.5824209961815,65.1711536076214,19.9967878186281,1.74515207546792,11.669327494464,284.512379288415,31.3113364247596,5.52552995731052,7.80325874252272,2.62610330638928,20.9435,7.803258742522719,2.6261033063892807,180.20073108403716,8.604136418651953,,,,,,,,,,,,,,,,,,,,,,,,,0.639911949898879,82.0,30.0,-2.4612622460304627,157.0,-1.921105558234105,-9.5
19744,Osvaldo Bido,RP,OAK,AL,20.8457811677946,22.717,102.324725130645,0.0530104568860628,0.0301267337104264,5.40253732138475,0.0,4.38681271926752,97.3088676033222,1.28084725172267,4.44921195277272,6.50396487560911,0.675927319883515,444.516666666667,49.8754895220742,94.341502555624,59.2107404483915,19.3231561191625,1.70214238327831,14.1054636047917,306.97417539193503,36.720840411241,6.48014830786605,8.558828839381,2.64996297779541,22.717,8.558828839381015,2.6499629777954095,205.88494491255233,9.063034067550836,,,,,,,,,,,,,,,,,,,,,,,,,0.675927319883515,68.0,30.0,-2.2199063571014146,124.0,-1.6797496693050569,-8.2
12414,Paul Blackburn,RP,NYM,NL,11.9879137749737,28.039,90.2737037509152,0.037364860812117,0.0211832291576532,5.42027026658948,0.0,4.4355379669785,74.2391053106511,1.36027249990646,3.66525917676414,6.01908997381619,0.666615822159513,398.676666666667,44.4902711563282,94.1307638349333,61.7361612966421,18.4637215156978,1.65442309882463,12.2764579237687,270.8211112527456,28.6660728421395,5.05871873684815,7.40140173753629,2.58978987876981,28.039,7.401401737536288,2.5897898787698135,165.8044591732044,5.913351373915061,,,,,,,,,,,,,,,,,,,,,,,,,0.666615822159513,110.0,30.0,-2.6455662208599033,194.0,-2.1054095330635456,-10.5
13135,Hayden Wesneski,RP,HOU,AL,7.75566666666667,33.8946666666667,97.4190886570148,0.0427221946025566,0.024261987058242,5.00885422053736,0.0,4.03773436059968,95.1676266055659,1.22371595464457,2.41809813106551,5.54319556124806,0.663753654741505,416.526333333333,43.705822405415,90.5639054571809,57.2998111598902,17.755708450153,1.65424135675385,13.8541444903839,292.2572659710444,28.649387619342,5.05577428576623,8.79200012294941,3.32180316975835,33.8946666666667,8.792000122949405,3.3218031697583505,210.85308001248148,6.220833563170644,,,,,,,,,,,,,,,,,,,,,,,,,0.663753654741505,65.0,30.0,-1.9829964055527036,103.0,-1.442839717756346,-6.9
13483,Spencer Strider,SP,ATL,NL,21.2335047968158,0.0159999999999994,120.539879485681,0.102254911904437,0.058101572116125,8.86883272464624,0.0,3.35454790426385,161.666369197338,1.16479678938381,9.67644902259694,5.57098585400797,0.0,509.326,44.9285333454342,99.0270487074572,62.9430088826917,20.1845347791461,1.85959203175935,14.03991301386,361.619638457043,41.3774159101754,7.30189692532507,12.0706717891558,3.90711613186027,21.2335047968158,12.070671789155737,3.907116131860268,346.23747269375747,16.306185719546384,,,,,,,,,,,,,,,,,,,,,,,,,0.0,58.0,105.0,0.09927569777002271,38.0,1.9738564070958209,11.8
12376,Reid Detmers,SP,LAA,AL,16.603,14.287,127.357770804429,0.111298384458732,0.0632029478901352,6.36249046259484,0.0,4.30385441890844,146.475613297735,1.30306397597175,5.75982931981391,7.59536880834144,0.618951653853272,556.097333333333,60.9032560732188,120.232702755187,73.3201263981312,23.8634571290572,2.08353625682686,20.9655829711715,382.073312413287,45.7226204401309,8.06869772472899,10.3510018379952,3.20356995919622,16.603,10.351001837995193,3.203569959196233,278.9620331448355,16.801905266809342,,,,,,,,,,,,,,,,,,,,,,,,,0.618951653853272,99.0,105.0,-1.5925652163194381,102.0,0.031028831116022282,1.2
25112,David Festa,RP,MIN,AL,11.6896666666667,20.572,117.263776123905,0.0647464622307792,0.0368127007878457,5.78130766805277,0.0,3.99360060737745,131.920325045102,1.30811288384416,3.91380704666039,7.05891669490033,0.61428800522337,513.218333333333,52.0338541724222,107.875347590151,69.224640031006,22.2241080370106,1.96913291515929,14.4574666069751,351.791328371715,45.5189087657471,8.03274860572007,10.1248907774502,2.89814340066895,20.572,10.124890777450263,2.8981434006689506,260.9375347243912,12.684111157125763,,,,,,,,,,,,,,,,,,,,,,,,,0.61428800522337,38.0,30.0,-1.6627402647804421,69.0,-1.1225835769840844,-5.1
20401,Grant Holmes,RP,ATL,NL,10.1413333333333,25.1746666666667,116.317088244636,0.059842037895665,0.0340690351433552,6.61791567259979,0.0,4.1134842762604,129.372097759615,1.24608110547433,4.70060256643316,5.74802339323924,0.66085336480203,500.126333333333,53.1631681727447,109.611450639456,71.663073407952,21.0175804802901,1.91406270150057,15.0167340497134,348.951264733908,35.3290752659749,6.23454269399557,10.0101274662902,3.66191576727206,25.1746666666667,10.010127466290228,3.6619157672720646,266.76399427820144,10.596525380469828,,,,,,,,,,,,,,,,,,,,,,,,,0.66085336480203,35.0,30.0,-1.4023772786020752,60.0,-0.8622205908057174,-3.7
13252,Tony Gonsolin,RP,LAD,NL,12.9443333333333,22.721,97.0819436189325,0.0352928580138962,0.0200024922804232,5.84652840286285,0.0,4.73866071431061,85.596579609056,1.37485101932079,4.17084456164386,6.37343495055086,0.688300785374892,430.622666666667,51.1153769217726,100.019324691625,60.83889889383,20.3757336242831,1.67649070721625,17.1282014662956,291.2458308567975,33.4538844505076,5.90362666773664,7.935247150648,2.55864396661289,22.721,7.935247150648,2.5586439666128884,176.21761789735285,7.755715765034675,,,,,,,,,,,,,,,,,,,,,,,,,0.688300785374892,88.0,30.0,-2.6617438892460537,196.0,-2.121587201449696,-10.6
13067,Aaron Ashby,RP,MIL,NL,13.4456666666667,27.519,101.081926453855,0.0570324119598377,0.0324475675234108,5.28785469327411,0.531186432000051,3.78318800748572,110.8906415456,1.27360284934596,3.72410026797348,5.2056076147816,0.633811650662461,438.549333333333,42.4902146593086,91.5347244866967,62.9256215067485,17.0202726756226,1.39843151931075,10.1903987850148,303.24577936156504,37.2035050623112,6.56532442276081,9.87333551033978,2.98065038119048,27.519,9.873335510339775,2.9806503811904848,236.39438165518504,8.590224268875506,,,,,,,,,,,,,,,,,,,,,,,,,1.1649980826625121,49.0,30.0,-1.6891622296943714,70.0,-1.1490055418980136,-5.3
21140,Joey Estes,SP,OAK,AL,16.3776983183524,12.6815,116.181437876224,0.27668228369747,0.157266808239368,5.59335387723998,0.0,5.04337165834738,80.189199095544,1.3503383641648,4.99935850857111,8.56500827899243,0.648398979494247,511.457333333333,65.1051301123328,122.721240127554,72.5256682200499,24.7781689148214,2.08182908350878,23.3355739091735,348.544313628672,34.1630126405412,6.0287669365661,6.21185970024553,2.34725198094455,16.3776983183524,6.211859700245535,2.347251980944549,175.1991229948951,10.697420332780935,,,,,,,,,,,,,,,,,,,,,,,,,0.648398979494247,142.0,105.0,-3.0270011945309374,145.0,-1.403407147095477,-6.7
21500,Yariel Rodríguez,RP,TOR,AL,10.766,36.413,104.004332210757,0.037255076177926,0.0212446302171644,5.09491912848081,0.0,4.03878133786264,108.340202992037,1.28483521441132,1.89585013804332,5.88715501874193,0.668240755773374,453.114666666667,46.6723062210747,91.2800596431901,58.1913565356763,18.5239053069302,1.51574710613018,13.0490506944534,312.012996632271,42.3483688325244,7.47324155868078,9.37520395739328,2.55830876085196,36.413,9.375203957393268,2.558308760851954,223.94967347732893,6.150267033129073,,,,,,,,,,,,,,,,,,,,,,,,,0.668240755773374,55.0,30.0,-1.989516192677052,105.0,-1.4493595048806942,-6.9
12556,Frankie Montas,SP,NYM,NL,15.3483333333333,0.0,119.162320913225,0.0512177946888048,0.0291163077143015,7.58399648550953,0.0,4.3280731922662,125.751118137096,1.35157161672816,8.80734209445837,7.86672669618712,0.0,526.538,57.3048051858612,115.753527056606,72.9540964509659,22.5640602486417,2.04771415667016,18.1876562003284,357.486962739675,45.3028836731613,7.99462653055787,9.49763360230305,2.77578617388532,15.3483333333333,9.49763360230304,2.7757861738853173,253.07603868833849,16.488828669019806,,,,,,,,,,,,,,,,,,,,,,,,,0.0,116.0,105.0,-1.7450112068846948,107.0,-0.12141715944923437,0.3
13465,Ian Anderson,SP,ATL,NL,14.5895868635045,8.553,79.8903865285014,0.0585439841659482,0.0332838896108232,5.22604013915763,0.0,4.48199172372968,73.6431911290445,1.45280146332954,4.55005171924967,5.44153484041176,0.613561420791844,361.633333333333,39.7853390251453,82.6468184594292,54.7122595718628,16.3451241287914,1.47276327143984,10.1166714873352,239.6711595855042,33.4180519951401,5.89730329326001,8.29622622898371,2.20369491135373,14.5895868635045,8.296226228983715,2.203694911353727,149.03504304463456,10.215165407969305,,,,,,,,,,,,,,,,,,,,,,,,,0.613561420791844,146.0,105.0,-2.847054014868778,142.0,-1.2234599674333178,-5.7
13090,Bryse Wilson,RP,CWS,AL,8.28566666666667,25.3296666666667,98.5996206637761,0.0305104796242716,0.0172997558934957,3.97925193116595,0.0,4.86730840906612,76.2460801645857,1.36749074190856,3.1047786605044,6.56410775558676,0.618315468699325,435.630333333333,53.3238625319474,106.51545181804,67.3269185109502,20.4781002504094,1.69574552917076,17.0146875275099,295.7988619913283,28.3186165953699,4.9974029285947,6.95960812893244,2.69243661348386,25.3296666666667,6.959608128932443,2.692436613483865,154.438660265605,6.097145386790382,,,,,,,,,,,,,,,,,,,,,,,,,0.618315468699325,134.0,30.0,-3.1929781374326143,294.0,-2.6528214496362565,-13.5
21354,Jack Kochanowicz,RP,LAA,AL,10.9173333333333,11.878,88.6876171744714,0.0495539660542825,0.0281629903318052,4.95717977549926,0.0,4.51817337294907,54.2923940228893,1.35660531688408,4.89364115570028,6.03883353608665,0.664545801868898,390.469,44.5228922697774,97.1257786371291,67.2352266344041,17.2782423682176,1.50759555782524,11.1047140766821,266.0628515234142,23.1883143635384,4.09205547591854,5.50958027482845,2.34136872442351,11.878,5.509580274828441,2.3413687244235115,140.73844665907677,11.84866531899956,,,,,,,,,,,,,,,,,,,,,,,,,0.664545801868898,163.0,30.0,-2.9790132681310784,254.0,-2.4388565803347206,-12.3
13512,Patrick Corbin,SP,FA,,11.5536666666667,0.208666666666666,93.3542241048741,0.09158063216083,0.0520035971400544,5.68230722760027,0.0,4.77548967033776,77.9365881518173,1.38331119858716,7.07216012685281,7.02210966807917,0.0,414.2365,49.5346814328025,100.601267380776,64.4825174515241,20.2351449797143,1.61684740513103,14.2667575444063,280.0626723146223,28.5366762589117,5.03588404569029,7.51363208351848,2.73110250979137,11.5536666666667,7.513632083518473,2.7311025097913615,163.88579732674856,14.18474342864442,,,,,,,,,,,,,,,,,,,,,,,,,0.0,143.0,105.0,-2.814135066421211,140.0,-1.1905410189857506,-5.5
12373,Griffin Canning,RP,NYM,NL,7.75866666666667,25.385,80.8478101352201,0.0251540988017049,0.0142739528914437,4.86913995897858,0.0,4.36405845702707,73.106150507884,1.33692822255308,2.86972233652489,5.31054013552057,0.67283340275849,355.671333333333,39.2027299503029,79.5266774191104,50.691178859713,15.4745602909636,1.48559588752096,11.875342380913,242.5434304056603,28.5610416822782,5.04018382628439,8.13819636512737,2.55964580427911,25.385,8.13819636512737,2.559645804279104,158.37124166542134,6.23877256905343,,,,,,,,,,,,,,,,,,,,,,,,,0.67283340275849,130.0,30.0,-2.631506265660163,190.0,-2.0913495778638054,-10.4
13298,Alex Cobb,SP,DET,AL,17.2604327435515,0.0,108.22199250814,0.313062127326693,0.177911869075556,5.71832382647203,0.0,3.99142238517002,85.0148863789532,1.32762653031724,7.81675506794461,6.17939017893105,0.0,473.673666666667,47.9955203849657,113.479017644595,78.0069632260125,21.1257625393679,2.21826983577329,12.1280220434415,324.66597752442,30.1993707730043,5.32930072464781,7.07004149228753,2.81512111685948,17.2604327435515,7.070041492287518,2.815121116859473,204.32137767467464,11.83755822987747,,,,,,,,,,,,,,,,,,,,,,,,,0.0,136.0,105.0,-2.2565374890560914,124.0,-0.632943441620631,-2.5
13351,Ryne Nelson,RP,AZ,NL,8.05252599263892,35.5075,86.9958945686237,0.0218009622649979,0.0123401679018935,4.87473663302458,0.0,4.25476450772677,75.9948990584437,1.29572184365141,2.48410588384696,5.30432665713004,0.632726696162847,377.895666666667,41.1274493920578,89.0046358925664,57.2259917330021,18.2751235611656,1.80594529113044,11.6975753072682,260.98768370587106,23.7178450079948,4.18550206023437,7.86191227663599,3.20412326806367,35.5075,7.861912276635995,3.204123268063662,171.25362287778546,4.82302676555053,,,,,,,,,,,,,,,,,,,,,,,,,0.632726696162847,99.0,30.0,-2.485654576741724,161.0,-1.9454978889453662,-9.6
20022,J.T. Ginn,RP,OAK,AL,13.7740166646621,18.006,85.9020888531789,0.0501773334096849,0.0285007248066865,4.42021051551817,0.0,4.37461404194565,68.1243998687998,1.39505834204142,3.82376814445919,5.63773414938771,0.652001126808019,382.792333333333,41.7542760143977,90.1017926378863,60.9169162410517,16.8092879177634,1.42832030813183,10.9472681709394,257.7062665595367,29.7366330155238,5.24764112038656,7.1374236296759,2.29092513040181,18.006,7.137423629675905,2.2909251304018157,149.00495183924,8.275294448474952,,,,,,,,,,,,,,,,,,,,,,,,,0.652001126808019,144.0,30.0,-2.938112136149139,245.0,-2.397955448352781,-12.1
13486,Kyle Wright,RP,KC,AL,8.29033333333334,17.6501371634326,71.4836455965251,0.0433481377944219,0.0246720687974585,4.59984524960419,0.0,4.37039514195661,62.5278097832436,1.43358180391882,3.79219425694084,5.41202169332729,0.636690970079721,321.838666666667,34.7124197160446,74.6538880628816,49.6852178071225,14.8365975115791,1.40078187432747,8.7312908698525,214.45093678957528,27.8237655420783,4.91007627213146,7.87243408409136,2.24728064534191,17.6501371634326,7.872434084091374,2.2472806453419056,132.6753250333949,7.516957166104662,,,,,,,,,,,,,,,,,,,,,,,,,0.636690970079721,183.0,30.0,-2.944393121352493,249.0,-2.4042364335561355,-12.1
12897,Joey Cantillo,RP,CLE,AL,8.00966666666667,23.3533333333333,101.424425944473,0.0492883219127407,0.0280186726225953,4.70282336981567,0.0,3.79358695574212,118.268822705513,1.28374742350068,3.2653144942233,5.30858524040465,0.678074484537439,441.485,42.7513754729539,90.4892109643894,58.5919634009478,18.7273404146262,1.37330389470439,11.7966032541111,304.273277833419,39.714134521863,7.00837668032877,10.4947047462942,2.97800327589678,23.3533333333333,10.494704746294119,2.9780032758967696,235.05294432566583,10.065070410747909,,,,,,,,,,,,,,,,,,,,,,,,,0.678074484537439,51.0,30.0,-1.8207193257801733,78.0,-1.2805626379838155,-6.0
12896,Shane Bieber,SP,CLE,AL,11.7176666666667,7.779,87.4601151796504,0.248388487237478,0.14116816487146,5.51154375269826,0.0,3.57939709719142,98.4896616524291,1.14538598904407,6.2077753495685,5.07131995000103,0.697087868782469,365.968666666667,34.7838313771186,80.8367837892901,53.3938180000419,15.8589592693666,1.27379984816086,10.3102066717208,262.3803455389512,19.3388067376617,3.41273060076384,10.134984993458,5.09285102170361,11.7176666666667,10.134984993457966,5.092851021703614,224.19601642638082,19.133162156263776,,,,,,,,,,,,,,,,,,,,,,,,,0.697087868782469,128.0,105.0,-1.457284000601064,93.0,0.16631004683439654,1.9
24396,Cade Povich,SP,BAL,AL,12.7225,9.6805,86.8671858309574,0.0515006987329552,0.0292664607404854,5.00914465603995,0.0,4.23884870878665,86.1266651782133,1.29487709830045,4.14959222860544,5.27705155226253,0.645841423580324,378.496666666667,40.9129842772759,81.8099115239394,51.5513859128457,16.5463491476571,1.44606113382031,12.2661153296163,260.6015574928722,30.6724180023768,5.41277964747826,8.92327729037216,2.80795159910573,12.7225,8.923277290372152,2.8079515991057296,182.47479252645715,14.342683633441316,,,,,,,,,,,,,,,,,,,,,,,,,0.645841423580324,140.0,105.0,-2.3361317970147275,128.0,-0.7125377495792671,-2.9
12467,Lance McCullers Jr.,RP,HOU,AL,6.83710226172422,19.142,63.2947874429417,0.0555609956276682,0.031587454336703,4.01575851216748,0.0,3.99735492430731,65.035215962964,1.30580680514239,3.34431381858991,3.96076495469248,0.661051634672606,276.588,28.1124144742253,59.684481016904,40.2240370264495,11.2686987125983,1.03165076847083,7.16009450938533,189.8843623288251,22.9662831561304,4.05287349814066,9.24747467071157,2.83176931682148,19.142,9.247474670711568,2.831769316821478,140.13853624330898,7.320997609618064,,,,,,,,,,,,,,,,,,,,,,,,,0.661051634672606,165.0,30.0,-2.6336254323847395,192.0,-2.0934687445883817,-10.4
23054,Drew Thorpe,SP,CWS,AL,16.8876378921468,0.0,88.5129300402104,0.0493715054827362,0.0280430145533339,4.49734876223861,0.0,4.78350889646057,66.295527091395,1.4181417377649,6.37573488310072,6.98742073721484,0.0,397.017,47.0447098110154,91.7826801628251,56.6723632262113,18.2681230449573,1.48551782623115,15.3566760654253,265.53879012063123,33.7412002590622,5.95432945748156,6.74093314447391,1.96482420845682,16.8876378921468,6.740933144473914,1.9648242084568222,139.20510974153981,8.243018391948935,,,,,,,,,,,,,,,,,,,,,,,,,0.0,149.0,105.0,-3.2229786555369806,149.0,-1.5993846081015202,-7.7
12563,Randy Vásquez,SP,SD,NL,16.2461666666667,9.8805,100.378570845448,0.0380995425995588,0.0216703763402231,4.94895731579473,0.0,4.77405313328097,74.0474730307579,1.43471891759895,4.28645925243071,6.58696705084517,0.595453114780268,451.762333333333,53.2458478509976,106.549378907138,68.8879926619507,21.610013250906,1.75363782565279,14.2977351686285,301.135712536344,37.4656556063727,6.61158628347754,6.63913872915078,1.97640937632926,16.2461666666667,6.639138729150799,1.9764093763292596,154.37019924636434,9.501946053717125,,,,,,,,,,,,,,,,,,,,,,,,,0.595453114780268,145.0,105.0,-3.174106126835688,148.0,-1.5505120794002274,-7.5
13511,Cade Cavalli,RP,WSH,NL,9.9775,14.8825,85.0031997380882,0.059900001,0.034000002,4.352365,0.0,4.20735,81.6628443302508,1.32291109160171,3.9686,5.582955,0.6164,373.206333333333,39.7375791575606,79.8963450262908,51.6661004304188,16.2697242343153,1.3834833422066,10.5770370193501,255.0095992142646,32.5553307288613,5.74505836391671,8.64632862335575,2.50843233663893,14.8825,8.64632862335574,2.5084323366389327,170.8597994742421,11.480584543876505,,,,,,,,,,,,,,,,,,,,,,,,,0.6164,101.0,30.0,-2.560043639962962,175.0,-2.0198869521666043,-10.0
12326,Cody Bradford,RP,TEX,AL,7.75333333333333,30.0696666666667,114.265881512751,0.030661544325625,0.0173916300601086,4.94368418892758,0.0,4.05914228050969,103.205789314417,1.19223425637101,2.59271105710254,5.31466588909007,0.628442208421108,483.504666666667,51.5357189853465,110.871529765211,68.3023525764084,23.0684942012915,1.9161493010173,17.5845336864935,342.797644538253,25.3601685087221,4.47532385448037,8.12886656570449,4.06960187503966,30.0696666666667,8.128866565704497,4.069601875039652,236.3624027416094,7.860492946655294,,,,,,,,,,,,,,,,,,,,,,,,,0.628442208421108,50.0,30.0,-1.8272868451939506,80.0,-1.2871301573975928,-6.0
12683,DL Hall,RP,MIL,NL,12.3791396265478,30.83,81.7926572627921,0.0410279806851644,0.0232559605000541,4.13056980107873,0.0,3.96946269945642,86.469678432736,1.34503092285102,1.54061894282673,4.85634816600369,0.599273843624869,361.717333333333,36.0747668993419,74.16797311598,48.5876483843587,14.388956592748,1.25349940103994,9.93786873783334,245.37797178837633,35.8456801646306,6.32570826434657,9.51463287705954,2.41227612464324,30.83,9.514632877059533,2.4122761246432356,174.46788194829023,5.659029579899132,,,,,,,,,,,,,,,,,,,,,,,,,0.599273843624869,91.0,30.0,-2.487481414461368,162.0,-1.9473247266650104,-9.6
25427,Zebby Matthews,RP,MIN,AL,7.901,21.182,83.8031281691849,0.0437356988191689,0.0248824559719157,4.39212563773405,0.0,4.21453329696652,85.8157055128487,1.30652240469098,2.92870104085697,5.51463351065986,0.599377947097093,365.263666666667,39.2434526732203,84.7634980065646,53.4681854705188,16.7413268752246,1.50047512378587,13.0535105370353,251.4093845075547,24.7271665296653,4.3636176228821,9.21613985645507,3.47050299555735,21.182,9.216139856455078,3.470502995557343,175.60027396413722,8.290070529890341,,,,,,,,,,,,,,,,,,,,,,,,,0.599377947097093,89.0,30.0,-2.4685744940508285,159.0,-1.9284178062544708,-9.5
12985,Matthew Liberatore,RP,STL,NL,7.57016666666667,52.1665,72.4894443964554,0.0173730986304273,0.00985491502106605,3.72750932430712,1.69198541106939,3.91842850903046,67.3114304868479,1.28337386925474,1.17377106859285,3.69669811899364,12.1639651177463,314.586333333333,31.5605228363166,69.871724085555,47.0351641248774,13.3913742134428,1.16514033408926,8.28004541314557,217.4683331893662,23.1593346496504,4.08694140876184,8.35711846635776,2.9064492354863,52.1665,8.357118466357754,2.906449235486305,164.52859850277335,3.153912923097646,,,,,,,,,,,,,,,,,,,,,,,,,13.85595052881569,114.0,30.0,-1.9785104934491393,102.0,-1.4383538056527816,-6.9
13040,Johan Oviedo,RP,PIT,NL,10.9443333333333,17.351,100.659322473919,0.102281885513261,0.0580811476928044,4.65657729911806,0.0,4.57550681245187,93.0018936639031,1.45767611386215,4.13459162381272,6.5727784767829,0.596807107851738,456.703666666667,51.1741573018007,101.412304330712,66.4838019332479,20.6611430760286,1.830376880974,12.4369824404612,301.977967421757,45.316385677068,7.99700923712965,8.3153454881638,2.05227959543486,17.351,8.315345488163805,2.052279595434858,173.84232026898707,10.019152802085591,,,,,,,,,,,,,,,,,,,,,,,,,0.596807107851738,92.0,30.0,-2.9818308022605944,255.0,-2.4416741144642367,-12.3
13605,AJ Smith-Shawver,RP,ATL,NL,7.08983333333333,28.2165,76.141343278322,0.0299418959999296,0.0170542838057851,3.71462211222453,0.0,4.37968742474645,74.803394704411,1.37880521627298,1.3447557713231,4.11383485559847,0.603621337816283,339.193,37.0528092954855,72.2030443060196,44.8823586548092,14.7406696092944,1.34995993226256,11.2300561096534,228.424029834966,32.7810369801623,5.78488887885218,8.84185284043148,2.28191056767602,28.2165,8.841852840431471,2.281910567676028,146.4254573355713,5.189355778908486,,,,,,,,,,,,,,,,,,,,,,,,,0.603621337816283,149.0,30.0,-2.909888827939535,236.0,-2.3697321401431775,-11.9
22748,Albert Suárez,RP,BAL,AL,3.92633333333333,38.8693333333333,71.4240225093194,0.0134276837011549,0.00757200208711741,3.39555447427356,0.0,4.60825186214922,66.7137620348916,1.32051532332784,-0.226916901701807,4.0217870464163,4.65785654235896,312.779333333333,36.5710983034177,70.5689349513301,44.587973825383,13.9063147950388,1.27964196779727,10.795004363111,214.2720675279582,23.7475812259384,4.19074962810678,8.40646938130209,2.8092866132414,38.8693333333333,8.406469381302085,2.8092866132414023,133.90044362438726,3.444886550435323,,,,,,,,,,,,,,,,,,,,,,,,,4.65785654235896,181.0,30.0,-2.85982105429396,224.0,-2.3196643664976024,-11.7
13569,Eury Pérez,SP,MIA,NL,9.75733333333333,0.118333333333333,75.3752598828719,0.0653022730812047,0.0371266812973268,4.70727253809914,0.0,3.87569602123424,84.513490087479,1.21532534044559,5.55207034433736,5.56070787857672,0.0,322.317,32.4590660919493,65.6195071976603,40.1978680214231,13.6583996269656,1.3035400057623,10.4596995435093,226.12577964861572,25.9859561806655,4.58575697305861,10.0911282026658,3.25227555606979,9.75733333333333,10.091128202665779,3.2522755560697867,182.35930940246516,18.68946188191431,,,,,,,,,,,,,,,,,,,,,,,,,0.0,141.0,105.0,-2.1021197527547555,119.0,-0.47852570531929506,-1.6
13304,Jakob Junis,RP,CLE,AL,3.903,34.9753333333333,85.6560765749109,0.0167940777270945,0.00953737747464627,3.20853480061177,0.0,4.13070617127674,77.836328155792,1.19569184270627,0.106486503500933,3.88433693962003,7.51528279604097,362.658,39.313342679482,83.8797820324523,53.420820597454,16.8240781567635,1.35196148144452,12.2829217967903,256.9682297247327,18.5384900063927,3.27149823642223,8.17836844055633,4.19863366050588,34.9753333333333,8.178368440556335,4.198633660505867,173.01080928638635,4.946652191631812,,,,,,,,,,,,,,,,,,,,,,,,,7.51528279604097,94.0,30.0,-2.256247923531158,132.0,-1.7160912357348002,-8.4
13314,Alex Wood,SP,FA,,8.56033333333333,0.288333333333333,65.477541301808,0.0372067496052142,0.0211912458381404,3.9305874954976,0.0,4.9059989308324,51.174587366968,1.47800512547419,4.34001666906919,5.2338377858919,0.0,297.609,35.692527513356,71.8414797808698,46.6767630613494,14.2769886257999,1.2080017761327,9.67972631758776,196.432623905424,24.9346618666503,4.40023444705594,7.03403452765253,2.05234735648905,8.56033333333333,7.034034527652529,2.0523473564890473,103.0295395711455,12.03569248523954,,,,,,,,,,,,,,,,,,,,,,,,,0.0,153.0,105.0,-3.437379948768997,152.0,-1.8137859013335367,-8.9
12329,Dane Dunning,RP,TEX,AL,2.89933333333333,46.138,73.1958817074017,0.00679805211686532,0.00384237728344562,2.96096123711955,0.0,4.19055591524975,65.4742541497618,1.30731338962721,0.623497795575466,2.60037318776684,5.01549980978074,319.385666666667,34.0812705623192,72.4109193924199,46.9740818145206,13.9596617822128,1.24773625499725,10.2294395406893,219.5876451222051,23.2790368292354,4.10806532280624,8.05056614665068,2.81258432769585,46.138,8.050566146650686,2.812584327695842,138.97516934839052,3.012162845125288,,,,,,,,,,,,,,,,,,,,,,,,,5.01549980978074,168.0,30.0,-2.7744074597588986,215.0,-2.234250771962541,-11.2
23098,Nick Nastrini,SP,CWS,AL,13.5583333333333,8.45,66.5947837171367,0.0269513166158179,0.0152461827571233,2.93655021932828,0.0,5.45522279442968,56.1479606442407,1.61608736172994,2.62853664780405,6.0444538181117,0.593885592379794,314.446,40.3654869026488,67.7372453406796,40.685696698596,13.8960269431411,1.16560328504112,11.9899184139014,199.78435115141014,39.8857429817238,7.03866052618655,7.58815657311205,1.40772006353169,13.5583333333333,7.588156573112051,1.4077200635316853,85.19765098391949,6.28378495271688,,,,,,,,,,,,,,,,,,,,,,,,,0.593885592379794,156.0,105.0,-3.9994381727286354,159.0,-2.375844125293175,-12.0
23059,Caden Dana,SP,LAA,AL,11.9034095990378,0.0,65.9867547401318,0.042199999,0.024,3.54132,0.0,4.98425,56.3460384075,1.3843746757947,4.43861,4.844055,0.0,293.485,36.5438313681669,67.6957785830057,41.2106747706697,12.940097460608,1.17683792066977,12.3681684310582,197.9602642203954,23.654613617109,4.17434357948982,7.68509298062332,2.38203165435541,11.9034095990378,7.6850929806233275,2.382031654355403,111.11616769144692,9.334818462470524,,,,,,,,,,,,,,,,,,,,,,,,,0.0,152.0,105.0,-3.3239876532185706,151.0,-1.7003936057831102,-8.3
