mlb_id,name,team,single,double,triple,hr,sb,r,rbi,cs,k,bb,avg,wt_avg,woba,std_plus,pa
679822,Justin Foscue,PIT,6.644484,2.1376344,0.24633,1.310904,0.51,5.6253,4.692,0.2194058,13.209,4.845,0.2240137,0.0053317,0.2923914,-4.8440287,51
664056,Harrison Bader,CIN,0.151,0.048,0.0039,0.024,0.0435,0.118,0.107,0.0119426,0.195,0.052,0.239346,0.0001117,0.2834521,-5.5168392,1
,Jake Mangum,STL,0.144004,0.0385434,0.004416,0.02079,0.0399,0.1088,0.091,0.0069878,0.205,0.044,0.2173153,0.0001014,0.2543194,-5.5187011,1
,Kevin Alcantara,,0.148404,0.0372,0.004396,0.02871,0.024,0.108,0.104,0.0044191,0.279,0.09,0.2403407,0.0001122,0.3043897,-5.5189557,1
608671,Travis Jankowski,,0.1577,0.0364,0.0038,0.0051,0.0399,0.1005,0.082,0.0091974,0.1898,0.0952,0.224359,0.0001047,0.2669725,-5.5206448,1
593160,Whit Merrifield,,0.1669,0.04,0.0052,0.0131,0.039,0.1052,0.0922,0.0090934,0.1629,0.0825,0.2454496,0.0001145,0.2889639,-5.5191673,1
658668,Edward Olivares,,0.1625,0.043,0.0033,0.0279,0.0228,0.1121,0.1173,0.0082768,0.1983,0.0817,0.2577589,0.0001203,0.314932,-5.5183348,1
663630,Ryan McKenna,,0.0989,0.0352,0.003,0.0428,0.007,0.1065,0.1056,0.0079,0.2706,0.1007,0.2000445,0.0000934,0.2916829,-5.5201343,1
607680,Kevin Pillar,,0.1371,0.0432,0.0039,0.0266,0.0248,0.1055,0.1134,0.0078034,0.2294,0.0593,0.2240884,0.0001046,0.2754984,-5.5191026,1
641658,Garrett Hampson,,0.1494,0.0405,0.0046,0.0116,0.0274,0.0959,0.0844,0.0071133,0.25,0.0738,0.2225221,0.0001038,0.2641308,-5.5215109,1
667452,Corey Julks,,0.1472,0.0444,0.0037,0.0195,0.026,0.102,0.0973,0.0071,0.2366,0.0802,0.233529,0.000109,0.2859137,-5.5201281,1
572191,Michael A. Taylor,,0.1284,0.036,0.0034,0.0285,0.0265,0.1007,0.0994,0.0066219,0.3174,0.0738,0.2119413,0.0000989,0.2719746,-5.5195239,1
657656,Ramon Laureano,,0.141,0.049,0.0042,0.041,0.018,0.1077,0.1111,0.0065648,0.29,0.055,0.2488889,0.0001162,0.3124928,-5.5180903,1
641343,Jake Bauers,,0.1105,0.037,0.001,0.0373,0.0238,0.1095,0.1058,0.0065272,0.3062,0.1108,0.2089519,0.0000975,0.2970345,-5.5185466,1
670032,Nicky Lopez,,0.1684,0.0347,0.005,0.004,0.0222,0.0995,0.0755,0.0062226,0.1582,0.0848,0.2317526,0.0001082,0.2667458,-5.5228481,1
641313,Tim Anderson,,0.1829,0.041,0.0033,0.0086,0.023,0.0987,0.0829,0.0060103,0.2408,0.0466,0.2473254,0.0001154,0.2673504,-5.5218569,1
621563,Joey Wendle,,0.164,0.0449,0.0041,0.0124,0.0209,0.0932,0.091,0.0058279,0.2157,0.0519,0.2377386,0.0001109,0.2680725,-5.5217898,1
607054,Jace Peterson,,0.1385,0.0373,0.0043,0.0132,0.0239,0.0979,0.0882,0.0057,0.2343,0.1009,0.2149928,0.0001003,0.2721226,-5.5216824,1
502054,Tommy Pham,,0.1513,0.0447,0.0041,0.0264,0.0219,0.1154,0.1003,0.0055219,0.2264,0.0846,0.2474328,0.0001155,0.3074248,-5.519187,1
622534,Manuel Margot,,0.1672,0.0477,0.0038,0.019,0.0171,0.1074,0.0964,0.0055136,0.1655,0.0676,0.2549335,0.000119,0.2980642,-5.5206895,1
669222,Nick Senzel,,0.1435,0.0362,0.0031,0.0249,0.0148,0.1006,0.0976,0.0054636,0.2242,0.0905,0.2283672,0.0001066,0.2894948,-5.5209751,1
592696,Eddie Rosario,,0.132,0.043,0.0038,0.0282,0.0179,0.1039,0.1139,0.0054591,0.2421,0.0625,0.2208,0.000103,0.276023,-5.5198049,1
663611,Nick Madrigal,,0.1883,0.0384,0.0031,0.0039,0.0189,0.102,0.0921,0.0054319,0.1211,0.0694,0.2511283,0.0001172,0.2750204,-5.522306,1
623912,Harold Ramirez,,0.167,0.0416,0.0032,0.0159,0.0151,0.1019,0.1045,0.0054,0.225,0.0485,0.2393064,0.0001117,0.2698518,-5.5213695,1
643393,Tony Kemp,,0.1546,0.0375,0.0038,0.0095,0.0219,0.1083,0.0864,0.0054,0.1225,0.0964,0.227313,0.0001061,0.2752564,-5.5217981,1
,Jonathan Ornelas,,6.46485,2.3232,0.1449,1.12455,0.55,5.3,3.4,0.2039722,13.9,3.7,0.2172246,0.0050687,0.2730934,-4.9181459,50
624428,Adam Frazier,,41.65656,11.229192,0.662904,3.197712,4.712,25.792,20.336,1.2912413,41.168,18.352,0.2471015,0.0285988,0.2861821,-2.2690672,248
621550,Patrick Wisdom,,0.0884,0.0368,0.0028,0.0581,0.0174,0.1215,0.13,0.005,0.3344,0.0889,0.2042586,0.0000953,0.3065364,-5.5161842,1
665506,Cristian Pache,,0.133,0.0396,0.0038,0.0192,0.0145,0.0989,0.0933,0.0047,0.2965,0.0825,0.213188,0.0000995,0.2685604,-5.5219883,1
670097,Zack Short,,0.1138,0.0347,0.0033,0.0195,0.017,0.1011,0.0855,0.0044,0.2583,0.1213,0.1949471,0.000091,0.2723327,-5.5221523,1
676701,Alan Trejo,,0.1416,0.0455,0.0031,0.0173,0.0133,0.0962,0.0967,0.0044,0.2407,0.0617,0.2211446,0.0001032,0.2641111,-5.5221533,1
665482,Gilberto Celestino,,0.1533,0.0392,0.0035,0.0118,0.0155,0.1018,0.0896,0.0042,0.2171,0.0925,0.2289807,0.0001069,0.2776474,-5.522365,1
543305,Aaron Hicks,,0.1324,0.0321,0.0035,0.0204,0.0138,0.1042,0.0962,0.0037,0.2426,0.1172,0.2134119,0.0000996,0.2847859,-5.5216886,1
605113,Nick Ahmed,,0.1573,0.0386,0.0035,0.0139,0.0142,0.0924,0.0886,0.0036721,0.2465,0.0592,0.2267219,0.0001058,0.2614646,-5.5226703,1
518792,Jason Heyward,,0.1359,0.0436,0.0041,0.028,0.0125,0.1115,0.115,0.0034831,0.2014,0.0847,0.231181,0.0001079,0.2957342,-5.5199888,1
493329,Yuli Gurriel,,0.156,0.0445,0.0033,0.0175,0.0133,0.105,0.1043,0.0034824,0.1635,0.0732,0.2387786,0.0001114,0.2843009,-5.5213346,1
578428,Jose Iglesias,,0.199,0.052,0.0039,0.0103,0.0112,0.1029,0.0985,0.0034727,0.1606,0.0496,0.2790404,0.0001302,0.3016869,-5.5218735,1
647351,Abraham Toro,,0.1514,0.0449,0.0038,0.0208,0.0124,0.1139,0.0985,0.0034499,0.1837,0.0773,0.2394061,0.0001117,0.290988,-5.5210166,1
656582,Connor Joe,,0.1289,0.0418,0.0032,0.0223,0.01,0.1105,0.103,0.0034294,0.2211,0.1049,0.2191934,0.0001023,0.2885383,-5.5214226,1
543543,Brad Miller,,0.1221,0.0336,0.0028,0.0265,0.0119,0.1011,0.1017,0.0034,0.2728,0.0886,0.2029844,0.0000947,0.2687775,-5.5214003,1
542194,Christian Bethancourt,,0.1355,0.0397,0.0024,0.0297,0.0144,0.1053,0.1119,0.0033993,0.2697,0.0459,0.2172728,0.0001014,0.2642641,-5.5201279,1
669720,Austin Hays,,56.96964,18.98208,1.3494,14.06496,3.12,44.85,46.41,1.3218879,92.04,23.01,0.2489607,0.0453122,0.3082981,0.5998759,390
572204,Trayce Thompson,,0.1011,0.0342,0.0024,0.0422,0.0119,0.1078,0.1119,0.0033,0.3608,0.1037,0.200714,0.0000937,0.2923257,-5.5193913,1
624512,Reese McGuire,,0.1437,0.0364,0.0031,0.0161,0.0118,0.0923,0.0876,0.0032367,0.2472,0.0726,0.2149019,0.0001003,0.2598266,-5.5229497,1
571912,Luke Maile,,0.1273,0.0376,0,0.0193,0.0133,0.0992,0.0892,0.0032164,0.2775,0.087,0.2017525,0.0000942,0.2584095,-5.5224166,1
624415,Cavan Biggio,,0.1289,0.0369,0.0032,0.0172,0.0119,0.102,0.0903,0.003174,0.267,0.1149,0.2103717,0.0000982,0.2791823,-5.5225147,1
666185,Dylan Carlson,,0.1404552,0.0402135,0.004316,0.0184275,0.0109,0.1096,0.1018,0.0031385,0.2342,0.0943,0.2245911,0.0001048,0.2833808,-5.5216751,1
593871,Jorge Polanco,,0.129,0.048,0.003,0.037,0.0093,0.1119,0.116,0.0030699,0.252,0.097,0.2403101,0.0001121,0.319986,-5.5192921,1
657557,Paul DeJong,,0.1167,0.0377,0,0.044,0.0089,0.111,0.114,0.0029898,0.3091,0.063,0.2117396,0.0000988,0.2819689,-5.5192105,1
592192,Mark Canha,,0.1434,0.0413,0.0035,0.016,0.0122,0.1129,0.1003,0.002983,0.1956,0.0993,0.2267126,0.0001058,0.2846677,-5.5216746,1
541645,Avisail Garcia,,0.1407,0.0352,0.0034,0.0315,0.0093,0.0972,0.1051,0.0028,0.2971,0.0588,0.2239694,0.0001045,0.2774123,-5.5208898,1
645801,Nick Martini,,0.1418,0.0406,0.0032,0.0306,0.0274,0.1131,0.1163,0.0028,0.2956,0.0578,0.229463,0.0001071,0.2822878,-5.5180124,1
543510,James McCann,,0.1448,0.0423,0.0023,0.0293,0.0101,0.1035,0.1067,0.0027868,0.2532,0.0614,0.2330066,0.0001087,0.2855399,-5.5206199,1
592325,Ben Gamel,,0.1356,0.0437,0.0041,0.0222,0.0077,0.1076,0.0994,0.0027066,0.2415,0.1124,0.2316359,0.0001081,0.3032497,-5.5216978,1
608336,Joey Gallo,,0.0818,0.0295,0,0.0434,0.0093,0.1107,0.1079,0.0024982,0.3694,0.1324,0.178308,0.0000832,0.2880514,-5.5199597,1
649966,Luis Urias,,0.118,0.037,0,0.03,0.0085,0.1097,0.103,0.0024957,0.2352,0.1072,0.2072133,0.0000967,0.2849532,-5.5210658,1
621466,DJ Stewart,,0.1128,0.0382,0.0028,0.0347,0.0087,0.114,0.1117,0.0024908,0.273,0.1283,0.2162441,0.0001009,0.310352,-5.5200345,1
444482,David Peralta,,0.1571,0.0496,0.0031,0.0214,0.0078,0.1043,0.106,0.0024245,0.2077,0.0759,0.2501894,0.0001168,0.3009976,-5.5213598,1
572761,Matt Carpenter,,0.1082,0.0379,0.0023,0.0294,0.0081,0.1036,0.0991,0.0024241,0.2847,0.1156,0.2010403,0.0000938,0.2856721,-5.5215821,1
571466,Tucker Barnhart,,0.1437,0.0352,0.0025,0.0074,0.0097,0.0899,0.0783,0.0023903,0.2572,0.0986,0.209452,0.0000977,0.2580536,-5.52448,1
543063,Brandon Crawford,,0.1261,0.0454,0.0036,0.0229,0.0079,0.0987,0.0963,0.0023,0.2624,0.0916,0.2179657,0.0001017,0.2831175,-5.5222032,1
543257,Robbie Grossman,,0.1303,0.0398,0.0032,0.0187,0.0085,0.105,0.0931,0.0022019,0.2314,0.1248,0.2193784,0.0001024,0.2939225,-5.5224231,1
660162,Yoan Moncada,,0.153,0.052,0.004,0.032,0.0071,0.114,0.111,0.0021785,0.257,0.082,0.2625272,0.0001225,0.327263,-5.5197603,1
657077,Alex Verdugo,,0.166,0.044,0.003,0.0207,0.0068,0.1129,0.1044,0.0021406,0.1577,0.0836,0.2550196,0.000119,0.3056894,-5.5212446,1
668800,Andrew Knizner,,0.1381,0.0376,0,0.0256,0.0074,0.0968,0.0968,0.0021,0.2428,0.061,0.214377,0.0001,0.2624751,-5.5221,1
649557,Aledmys Diaz,,0.1506,0.0428,0.0027,0.0141,0.0062,0.0981,0.101,0.001912,0.1999,0.0649,0.2247888,0.0001049,0.2638861,-5.522997,1
641432,Willie Calhoun,,0.1539,0.045,0,0.0189,0.0053,0.1074,0.1109,0.0019,0.1473,0.0917,0.2397886,0.0001119,0.2935725,-5.5217892,1
657757,Gavin Sheets,,0.1457,0.0445,0.0029,0.0242,0.0056,0.108,0.1136,0.0017903,0.2114,0.0788,0.235888,0.0001101,0.2919028,-5.5212031,1
543228,Yan Gomes,,0.1527,0.0453,0.0036,0.025,0.0067,0.0992,0.1042,0.0017362,0.2386,0.0513,0.2388532,0.0001115,0.2826405,-5.5215341,1
571771,Enrique Hernandez,,0.1416,0.048,0.0034,0.0252,0.0053,0.1037,0.1064,0.001709,0.1957,0.0744,0.235739,0.00011,0.2923626,-5.5215091,1
,Miguel Sano,,0.1401,0.0443,0.0028,0.0189,0.0078,0.1153,0.1267,0.0016949,0.1662,0.1097,0.231495,0.000108,0.2974375,-5.5208865,1
553882,Omar Narvaez,,0.1366,0.039,0.0036,0.0133,0.0067,0.0976,0.0881,0.0016916,0.1884,0.0916,0.2119111,0.0000989,0.265189,-5.5236531,1
519203,Anthony Rizzo,,0.1411,0.0362,0,0.0272,0.0045,0.1097,0.1128,0.0016381,0.1939,0.0873,0.2240605,0.0001046,0.2848937,-5.5211981,1
592200,Curt Casali,,0.1322,0.0353,0,0.0152,0.0065,0.1006,0.0882,0.0016131,0.2258,0.1069,0.2045684,0.0000955,0.265509,-5.5235126,1
455117,Martin Maldonado,,0.1025,0.0293,0,0.0345,0.0071,0.093,0.0923,0.001584,0.3297,0.0685,0.1785293,0.0000833,0.2437707,-5.5221115,1
545341,Randal Grichuk,,0.1455,0.0494,0.0037,0.0408,0.0047,0.117,0.126,0.0015637,0.185,0.066,0.2563169,0.0001196,0.3234346,-5.5187052,1
456781,Donovan Solano,,0.1712,0.0438,0.0026,0.0195,0.0052,0.1063,0.098,0.001502,0.2162,0.0724,0.2556059,0.0001193,0.2992046,-5.5219412,1
592273,Brandon Drury,,0.1341,0.0405,0.0024,0.0263,0.0043,0.105,0.1141,0.0014754,0.2334,0.0744,0.2196413,0.0001025,0.2770455,-5.521482,1
518735,Yasmani Grandal,,0.139,0.0382,0,0.028,0.0049,0.108,0.1078,0.0013752,0.2,0.0997,0.227924,0.0001064,0.295761,-5.5212294,1
457759,Justin Turner,,0.1498,0.0437,0,0.0226,0.0044,0.1116,0.1103,0.0013366,0.1838,0.1004,0.2402179,0.0001121,0.301805,-5.5214156,1
596129,Daniel Vogelbach,,0.1271,0.0399,0,0.0376,0.0042,0.1162,0.1157,0.0012657,0.2345,0.1236,0.233455,0.0001089,0.3232409,-5.5197875,1
642133,Rowdy Tellez,,0.1337,0.0423,0,0.0394,0.0034,0.1153,0.1282,0.0010732,0.2085,0.0842,0.2352042,0.0001098,0.3082391,-5.519302,1
664034,Ty France,,0.1479,0.0433,0,0.0276,0.0032,0.1101,0.1102,0.0009943,0.1902,0.0773,0.2371302,0.0001107,0.2935721,-5.5211685,1
605204,J.D. Davis,,0.1272,0.0441,0.0029,0.0275,0.0031,0.105,0.1091,0.0009642,0.2847,0.0897,0.2215753,0.0001034,0.2892693,-5.5216309,1
643265,Garrett Cooper,,0.1532,0.0437,0.0035,0.0324,0.0027,0.1044,0.108,0.0008307,0.2776,0.0788,0.2527139,0.0001179,0.3149043,-5.5207651,1
663898,Brendan Rodgers,,0.161,0.05,0,0.0254,0.001,0.1046,0.1069,0.0008294,0.2253,0.0687,0.2538387,0.0001185,0.3030798,-5.5216381,1
553869,Elias Diaz,,0.1503,0.0414,0,0.021,0.0022,0.0985,0.106,0.0007104,0.2244,0.067,0.2279743,0.0001064,0.2729325,-5.5225568,1
502110,J.D. Martinez,,0.1313,0.0474,0,0.0369,0.0016,0.1113,0.121,0.0004965,0.2835,0.0918,0.2373926,0.0001108,0.3127439,-5.5200648,1
663609,Luken Baker,,5.564286,1.567986,0,1.229088,0.042,3.99,4.452,0.0397305,10.878,4.368,0.2221875,0.004355,0.2944538,-4.9961479,42
678554,Curtis Mead,,0.135247,0.034776,0.004416,0.01683,0.026,0.105,0.1093,0.0044925,0.221,0.059,0.2032614,0.0000949,0.2444045,-5.5203849,1
